Time,Frequency Reference,Output Frequency,Output Current,Output Voltage,Output Power,DC Bus Voltage,Output Frequency After Soft-start,Peak Voltage Current,Regenerative Power  (kWh),Power Supply Voltage,Power Supply Frequency,Electric Power (kWh),Cooling Fin Temperature,Peak Voltage Output Frequency,Motor q-Axis Current during Fault,Fin Temperature,RPM Ref,RPM Out,Power Factor,Slip (%),Daya Semu (kVA),Efficiency (%),Daya Output Motor (kW),Torque (Nm),Load,Temperature (C),Lifetime,Anomaly_Score,Anomaly,Smoothed_Anomaly_Score,Filtered_Anomaly
14.952,48.17,48.17,82.14,371.0,42.7,588.0,48.16,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8089815919568333,0.0,52.78241238680551,93.5,39.9245,131.99038042350008,427.255030091885,55.7,788519.9048831353,0.20196903862109072,1,0.16969836321006032,0
15.188,48.16,48.17,81.13,371.0,45.4,586.0,48.16,199.8,0.0,398.0,49.9,938.0,36.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8708429491787336,0.0207598090097696,52.13339562870137,93.5,42.449,140.33637637533732,454.27115611643046,55.7,788519.9048831353,0.21137842906142007,1,0.17026246148237492,0
15.419,48.17,48.17,85.8,371.1,44.4,590.0,48.16,199.8,0.0,399.0,50.0,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8050893849891045,0.0,55.14915589229992,93.5,41.514,137.24526676354577,444.26518351474704,55.7,788519.9048831353,0.19189380800523953,1,0.17002277095192628,0
15.65,48.17,48.17,81.83,371.1,40.1,591.0,48.16,199.8,0.0,400.0,50.0,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.7623953516590133,0.0,52.59738259518535,93.5,37.4935,123.953495432842,401.2395013275079,55.7,788519.9048831353,0.1315397894287339,1,0.16923130421302193,0
15.882,48.16,48.16,80.25,370.9,44.3,590.0,48.16,199.8,0.0,399.0,50.0,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8592929020879724,0.0,51.55401597331554,93.5,41.4205,136.96458938953492,443.2645862545787,55.7,788519.9048831353,0.18797750347005765,1,0.1698326578490414,0
16.115,48.16,48.16,83.9,371.1,44.0,587.0,48.16,199.8,0.0,399.0,50.0,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8159041346441138,0.0,53.9279041883912,93.5,41.14,136.03706395348837,440.2627944740736,55.7,788519.9048831353,0.20417749325225926,1,0.16946113422224052,0
16.35,48.16,48.16,83.11,371.0,43.0,594.0,48.16,199.8,0.0,400.0,49.9,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8051571173057729,0.0,53.40572551092532,93.5,40.205,132.9453125,430.2568218723901,55.7,788519.9048831353,0.17712719944888833,1,0.17171590467338887,0
16.586,48.17,48.16,82.45,371.0,43.4,588.0,48.16,199.8,0.0,399.0,50.0,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8191520690585902,0.0207641196013414,52.981615550184,93.5,40.57900000000001,134.18201308139538,434.2592109130636,55.7,788519.9048831353,0.20091607952788215,1,0.1716271674644161,0
16.824,48.15,48.15,81.66,371.0,45.5,587.0,48.17,199.8,0.0,398.0,49.9,938.0,36.0,2.23,-11.5,32.0,2889.0,2889.0,0.8670966015860905,0.0,52.47396877899365,93.5,42.5425,140.70390706126688,455.2717533765989,55.7,788519.9048831353,0.16228472185888543,1,0.17069251689596618,0
17.061,48.17,48.17,84.92,371.1,44.7,591.0,48.16,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8189284442255438,0.0,54.58352352417378,93.5,41.794500000000006,138.17259964708325,447.26697529525205,55.7,788519.9048831353,0.20965198341214725,1,0.17357333654060586,0
17.301,48.17,48.17,82.49,371.0,41.3,588.0,48.16,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.779137685807266,0.0,53.00731918416832,93.5,38.6155,127.66282696699189,413.24666844952816,55.7,788519.9048831353,0.17213171616533612,1,0.1736431417072383,0
17.54,48.16,48.17,81.04,371.1,45.8,586.0,48.15,199.8,0.0,398.0,49.9,938.0,36.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8792542251486822,0.0207598090097696,52.08959899198119,93.5,42.82300000000001,141.57282022005398,458.273545157104,55.7,788519.9048831353,0.1869325431011773,1,0.17530789144004846,0
17.782,48.16,48.16,85.45,371.1,44.4,593.0,48.16,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8083870009603882,0.0,54.92418847315884,93.5,41.514,137.27376453488372,444.26518351474704,55.7,788519.9048831353,0.18508020249192242,1,0.17487084734560462,0
18.025,48.16,48.16,81.92,371.0,41.1,589.0,48.16,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.780759615050566,0.0,52.64104239989174,93.5,38.42849999999999,127.07098473837208,411.2454739291914,55.6,794418.8535835735,0.16851284859555404,1,0.17433240218987286,0
18.269,48.16,48.16,81.0,371.0,45.4,585.0,48.16,199.8,0.0,399.0,50.0,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8722405983564279,0.0,52.049858818252325,93.5,42.449000000000005,140.36551598837212,454.2711561164305,55.6,794418.8535835735,0.1932731252519772,1,0.1739711154869904,0
18.513,48.16,48.16,84.7,371.0,45.1,592.0,48.17,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8286260733284789,0.0,54.42744496180213,93.5,42.1685,139.4379905523256,451.2693643359255,55.6,794418.8535835735,0.19836373033965893,1,0.1743873367151298,0
18.76,48.17,48.17,82.05,371.0,42.7,589.0,48.16,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8098689575055977,0.0,52.72457921034078,93.5,39.9245,131.99038042350008,427.255030091885,55.6,794418.8535835735,0.20476627522448793,1,0.1773531325962525,0
19.008,48.17,48.17,82.93,371.1,44.1,585.0,48.16,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8273234653382028,0.0,53.30442305534304,93.5,41.2335,136.31793388000827,441.2633917342418,55.6,794418.8535835735,0.22165698164169634,1,0.17773783256267364,0
19.258,48.17,48.16,82.14,371.1,41.8,592.0,48.16,199.8,0.0,400.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.7917170568761761,0.0207641196013414,52.79663945213888,93.5,39.083,129.23521075581397,418.24965475037,55.6,794418.8535835735,0.17303486952866537,1,0.17708963249662313,0
19.508,48.17,48.17,80.33,371.0,44.5,587.0,48.16,199.8,0.0,398.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8620802726132851,0.0,51.61932294901493,93.5,41.6075,137.55437772472493,445.26578077491536,55.6,794418.8535835735,0.20359506460430365,1,0.17837486651820628,0
19.759,48.17,48.17,86.9,371.2,45.7,590.0,48.16,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8179520189540438,0.0,55.87124787397539,93.5,42.7295,141.2637092588748,457.2729478969355,55.6,794418.8535835735,0.14373777427533796,1,0.1769653828250112,0
20.013,48.17,48.16,82.32,371.1,39.3,588.0,48.17,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.7427379367761059,0.0207641196013414,52.91233698198287,93.5,36.7455,121.50583212209304,393.2347232461612,55.6,794418.8535835735,0.0894949846787485,1,0.17840517337787226,0
20.269,48.15,48.16,81.44,371.0,45.9,584.0,48.16,199.8,0.0,398.0,49.9,938.0,36.0,2.23,-11.5,32.0,2889.0,2889.6,0.8770823742647117,0.0207641196013257,52.33259879207987,93.5,42.9165,141.91139171511628,459.2741424172722,55.6,794418.8535835735,0.15784874419267514,1,0.17878270087615122,0
20.522,48.17,48.17,82.36,371.1,42.9,592.0,48.16,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8103812284388676,0.0,52.938047544170416,93.5,40.11150000000001,132.60860234585843,429.2562246122218,55.6,794418.8535835735,0.1997288604135683,1,0.17858184833306587,0
20.778,48.15,48.15,80.6,370.9,44.3,588.0,48.17,199.8,0.0,398.0,50.0,938.0,36.0,2.23,-11.5,32.0,2889.0,2889.0,0.8555614812972678,0.0,51.778862148900096,93.5,41.4205,136.99303478712355,443.26458625457855,55.6,794418.8535835735,0.1586645087995897,1,0.17802215891575093,0
21.037,48.18,48.17,86.11,371.2,46.9,588.0,48.16,199.8,0.0,399.0,50.0,938.0,36.0,2.23,-11.5,32.0,2890.8,2890.2000000000003,0.8471311637090544,0.0207598090097539,55.36332743875743,93.5,43.8515,144.9730407930247,469.28011501895577,55.6,794418.8535835735,0.0701651854830393,1,0.17476409319116337,0
21.294,48.16,48.16,82.36,371.0,42.0,588.0,48.17,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.7935940727633296,0.0,52.92378237371928,93.5,39.27000000000001,129.85356104651166,420.2508492707067,55.6,794418.8535835735,0.17319682535971137,1,0.17538041586857248,0
21.552,48.17,48.17,83.9,371.1,44.8,588.0,48.17,199.8,0.0,399.0,50.0,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8307387552740069,0.0,53.9279041883912,93.5,41.888,138.48171060826238,448.26757255542026,55.6,794418.8535835735,0.21308962435708584,1,0.17673429651442,0
21.812,48.17,48.17,82.23,371.0,40.0,591.0,48.16,199.8,0.0,400.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.756998753007393,0.0,52.84024556327023,93.5,37.4,123.64438447166285,400.2389040673396,55.6,794418.8535835735,0.1316784314099846,1,0.1771470657463926,0
22.074,48.16,48.16,81.35,371.0,45.3,588.0,48.17,199.8,0.0,399.0,50.0,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8665749040961421,0.0,52.274765615615145,93.5,42.3555,140.05634084302326,453.2705588562621,55.6,794418.8535835735,0.1994478453307954,1,0.17744387291106398,0
22.336,48.16,48.16,82.76,371.1,43.4,594.0,48.17,199.8,0.0,400.0,50.0,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8158638036914589,0.0,53.19515316604594,93.5,40.579,134.18201308139535,434.2592109130635,55.6,794418.8535835735,0.2018487884633962,1,0.17743986457247418,0
22.598,48.16,48.16,80.2,370.9,44.2,590.0,48.17,199.8,0.0,399.0,50.0,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8578876984601539,0.0,51.52189509108918,93.5,41.32699999999999,136.65541424418603,442.2639889944103,55.6,794418.8535835735,0.18497681294288415,1,0.1765598107018563,0
22.864,48.16,48.16,84.26,371.1,44.3,592.0,48.16,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8179574074081315,0.0,54.159299248079165,93.5,41.4205,136.96458938953486,443.26458625457855,55.6,794418.8535835735,0.2020335738150384,1,0.17689780289551624,0
23.13,48.16,48.16,81.22,370.9,44.3,589.0,48.17,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8490304776232429,0.0,52.17716108850702,93.5,41.4205,136.96458938953486,443.26458625457855,55.6,794418.8535835735,0.2049036573427626,1,0.17934326515931726,0
23.397,48.16,48.17,86.5,371.1,44.1,591.0,48.17,199.8,0.0,399.0,50.0,938.0,36.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.793178439080892,0.0207598090097696,55.59909073058209,93.5,41.2335,136.31793388000827,441.2633917342418,55.6,794418.8535835735,0.14804368378613453,1,0.1780121378365198,0
23.664,48.16,48.16,82.27,370.9,43.8,589.0,48.16,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8287339918838288,0.0,52.85169961526068,93.5,40.953,135.4187136627907,438.2615999537369,55.0,830750.9231841024,0.20715057488575284,1,0.17811124055763625,0
23.934,48.18,48.17,86.9,371.2,45.7,588.0,48.16,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.8,2890.2000000000003,0.8179520189540438,0.0207598090097539,55.87124787397539,93.5,42.7295,141.2637092588748,457.2729478969355,55.0,830750.9231841024,0.14373777427533796,1,0.1769982597185179,0
24.206,48.17,48.17,81.79,371.0,43.7,589.0,48.18,199.8,0.0,399.0,50.0,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8314702060133174,0.0,52.55750558944269,93.5,40.8595,135.08149003529164,437.26100269356846,55.6,794418.8535835735,0.21581507499364389,1,0.17749489290070994,0
24.477,48.15,48.15,86.99,371.1,44.6,589.0,48.17,199.8,0.0,400.0,49.9,938.0,36.0,2.23,-11.5,32.0,2889.0,2889.0,0.7976528957325805,0.0,55.91404511737961,93.5,41.701,137.9207528556594,446.2663780350837,55.6,794418.8535835735,0.10457848017604332,1,0.1755713515112819,0
24.751,48.18,48.18,82.8,371.1,44.2,590.0,48.15,199.8,0.0,400.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8305013655115117,0.0,53.220863728233496,93.5,41.327,136.59868721461186,442.2639889944103,55.6,794418.8535835735,0.16506900435072552,1,0.1740852522092345,0
25.027,48.17,48.17,85.53,371.2,45.8,590.0,48.18,199.8,0.0,399.0,50.0,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8328722859670654,0.0,54.99042382809108,93.5,42.82300000000001,141.57282022005398,458.273545157104,55.6,794418.8535835735,0.17507299792580505,1,0.17418329493458345,0
25.301,48.15,48.15,81.04,370.9,42.8,590.0,48.16,199.8,0.0,400.0,50.0,938.0,36.0,2.23,-11.5,32.0,2889.0,2889.0,0.8221042170746321,0.0,52.06152591249212,93.5,40.018,132.35444444444445,428.2556273520535,55.6,794418.8535835735,0.1288877620488753,1,0.1722484688995067,0
25.582,48.17,48.17,85.4,371.2,45.2,593.0,48.16,199.8,0.0,400.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8232125244592854,0.0,54.90684198432104,93.5,42.262,139.71815445297904,452.2699615960939,55.6,794418.8535835735,0.20072101876143805,1,0.17276982944182392,0
25.86,48.17,48.17,80.07,371.0,44.1,590.0,48.17,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8571053855929465,0.0,51.45224932811684,93.5,41.2335,136.31793388000827,441.2633917342418,55.6,794418.8535835735,0.18403617100485908,1,0.17328727352213408,0
26.139,48.16,48.16,84.57,371.0,43.2,594.0,48.16,199.8,0.0,400.0,50.0,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.7949373070424709,0.0,54.34390815135308,93.5,40.392,133.56366279069766,432.25801639272674,55.6,794418.8535835735,0.15480987487176923,1,0.17200516517612713,0
26.418,48.18,48.18,80.6,371.1,45.1,589.0,48.18,199.8,0.0,399.0,50.0,938.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.870542379889047,0.0,51.80678280791811,93.5,42.1685,139.3801084474886,451.2693643359255,55.6,794418.8535835735,0.1657875566446556,1,0.17091929271962705,0
26.7,48.16,48.16,82.23,371.0,41.2,593.0,48.17,199.8,0.0,400.0,49.9,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.7797087155976149,0.0,52.84024556327023,93.5,38.522,127.38015988372092,412.2460711893598,55.6,794418.8535835735,0.16744627884071162,1,0.16967529284016783,0
26.983,48.18,48.18,82.23,371.1,46.2,587.0,48.16,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8740979538060709,0.0,52.85448821706088,93.5,43.197,142.77962328767123,462.2759341977772,55.6,794418.8535835735,0.11927730319557206,1,0.1662626368919637,0
27.269,48.18,48.18,81.0,371.1,40.1,590.0,48.18,199.8,0.0,399.0,50.0,938.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.7702075509414451,0.0,52.06388842979364,93.5,37.49349999999999,123.92776826484014,401.2395013275078,55.6,794418.8535835735,0.043350708047235176,1,0.16193983150924934,0
27.552,48.16,48.16,84.34,371.1,43.4,584.0,48.17,199.8,0.0,399.0,50.0,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8005796584480098,0.0,54.21072037245426,93.5,40.57900000000001,134.18201308139538,434.2592109130636,55.6,794418.8535835735,0.17297961748266621,1,0.16091931660519476,0
27.837,48.18,48.18,82.71,371.2,43.1,588.0,48.18,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8104955867976367,0.0,53.1773407555409,93.5,40.2985,133.1991723744292,431.2574191325584,55.6,794418.8535835735,0.13325696795611985,1,0.16056995639455415,0
28.124,48.16,48.16,85.31,371.1,44.6,589.0,48.18,199.8,0.0,398.0,50.0,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8133609822972357,0.0,54.834201505502406,93.5,41.70100000000001,137.89211482558142,446.2663780350837,55.0,830750.9231841024,0.18285672856856017,1,0.16368201452421455,0
28.414,48.18,48.18,81.7,371.1,44.7,589.0,48.17,199.8,0.0,398.0,50.0,938.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.851204449004078,0.0,52.51382326807581,93.5,41.79449999999999,138.1439212328767,447.266975295252,55.0,830750.9231841024,0.17963305083406161,1,0.16440815807892745,0
28.702,48.16,48.16,82.63,371.0,42.7,593.0,48.17,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8041842909758478,0.0,53.09728190311345,93.5,39.9245,132.0177870639535,427.2550300918851,55.6,794418.8535835735,0.18077657873873781,1,0.16377641535643309,0
28.993,48.18,48.18,82.58,371.2,45.9,585.0,48.17,199.8,0.0,398.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8645083893245312,0.0,53.093758911770855,93.5,42.9165,141.85248287671232,459.2741424172722,55.6,794418.8535835735,0.13103077511796624,1,0.16285529090037895,0
29.286,48.16,48.16,81.35,371.0,38.7,590.0,48.17,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.7403189578039889,0.0,52.274765615615145,93.5,36.1845,119.65078125,387.2311396851511,55.6,794418.8535835735,0.06205865631615559,1,0.16258507326148283,0
29.579,48.18,48.18,87.56,371.3,45.1,587.0,48.17,199.8,0.0,399.0,50.0,938.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8009127592167224,0.0,56.310752302294375,93.5,42.1685,139.3801084474886,451.2693643359255,54.6,855890.8021816431,0.09469039088655085,1,0.1599681921123775,0
29.874,48.18,48.18,79.81,371.0,45.3,588.0,48.18,199.8,0.0,398.0,50.0,938.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8832961840398591,0.0,51.28517570721875,93.5,42.355500000000006,139.99820205479452,453.2705588562621,54.6,855890.8021816431,0.12758857853737304,1,0.15711815725172038,0
30.169,48.16,48.16,82.45,371.0,41.3,593.0,48.17,199.8,0.0,400.0,49.9,938.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.7795156786202713,0.0,52.981615550184,93.5,38.6155,127.68933502906977,413.24666844952816,55.6,794418.8535835735,0.15918356506188486,1,0.15803499504011706,0
30.466,48.18,48.18,84.12,371.2,44.2,586.0,48.16,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8172490236835008,0.0,54.083882291816,93.5,41.327,136.59868721461186,442.2639889944103,55.6,794418.8535835735,0.15433489980628434,1,0.15653123018930007,0
30.767,48.18,48.18,82.54,371.1,43.3,588.0,48.16,199.8,0.0,399.0,49.9,938.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.816153505084191,0.0,53.053745074014415,93.5,40.4855,133.81726598173515,433.2586136528951,55.6,794418.8535835735,0.14308925508009573,1,0.15457257907652336,0
31.066,48.18,48.18,85.05,371.2,46.0,593.0,48.16,199.8,0.0,399.0,49.9,939.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8412303228933155,0.0,54.681813943401686,93.5,43.01,142.16152968036528,460.2747396774405,55.6,794418.8535835735,0.1220031301186586,1,0.15247345631571585,0
31.364,48.17,48.18,81.83,371.1,46.0,585.0,48.16,199.8,0.0,398.0,49.9,939.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.8,0.8745682338233071,0.0207555002075518,52.59738259518535,93.5,43.01,142.16152968036528,460.2747396774405,55.6,794418.8535835735,0.1394995371024138,1,0.15038898842529502,0
31.665,48.17,48.17,82.45,371.0,40.8,589.0,48.16,199.8,0.0,399.0,49.9,939.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.7700784428016239,0.0,52.981615550184,93.5,38.148,126.11727216109612,408.2436821486865,55.6,794418.8535835735,0.15862741042887024,1,0.14884644686149862,0
31.965,48.16,48.17,86.24,371.2,45.4,590.0,48.18,199.8,0.0,399.0,50.0,939.0,36.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8188012747232879,0.0207598090097696,55.44690928252747,93.5,42.449,140.33637637533732,454.27115611643046,55.6,794418.8535835735,0.18082369995168673,1,0.149939114067017,0
32.272,48.18,48.17,79.81,371.1,44.9,588.0,48.18,199.8,0.0,398.0,49.9,939.0,36.0,2.23,-11.5,32.0,2890.8,2890.2000000000003,0.8752607398990752,0.0207598090097539,51.29899920471395,93.5,41.9815,138.79082156944153,449.2681698155888,55.7,788519.9048831353,0.17368933533368758,1,0.14882373941528151,0
32.576,48.17,48.16,81.35,371.0,38.5,590.0,48.18,199.8,0.0,400.0,49.9,939.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.7364930200375601,0.0207641196013414,52.274765615615145,93.5,35.9975,119.03243095930236,385.2299451648144,55.7,788519.9048831353,0.04561170728864261,1,0.145552870515725,0
32.882,48.15,48.15,84.7,371.0,44.0,592.0,48.17,199.8,0.0,399.0,49.9,939.0,36.0,2.23,-11.5,32.0,2889.0,2889.0,0.808415681296077,0.0,54.42744496180213,93.5,41.14,136.06531671858775,440.2627944740736,55.7,788519.9048831353,0.15546837937935393,1,0.1435413139952487,0
33.19,48.17,48.17,80.6,371.1,45.6,588.0,48.18,199.8,0.0,399.0,49.9,939.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8801936257858214,0.0,51.80678280791811,93.5,42.636,140.95459829769567,456.2723506367672,55.7,788519.9048831353,0.19700185124658243,1,0.1466220930309333,0
33.499,48.19,48.18,82.01,371.1,40.9,589.0,48.19,199.8,0.0,399.0,50.0,939.0,36.0,2.23,-11.5,32.0,2891.4,2890.8,0.7758985038056954,0.0207555002075361,52.713080125029336,93.5,38.2415,126.40014269406392,409.2442794088548,55.8,782664.7587631795,0.10722752714422612,1,0.14469404379071665,0
33.808,48.18,48.18,84.96,371.1,45.1,593.0,48.16,199.8,0.0,399.0,49.9,939.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8258676532374906,0.0,54.60923408636132,93.5,42.1685,139.3801084474886,451.2693643359255,55.8,782664.7587631795,0.16775079394487563,1,0.14444997032468568,0
34.117,48.16,48.15,82.27,371.0,44.9,587.0,48.17,199.8,0.0,399.0,49.9,939.0,36.0,2.23,-11.5,32.0,2889.6,2889.0,0.8493179576227444,0.0207684319833821,52.86594919725455,93.5,41.9815,138.84847092419523,449.2681698155888,55.6,794418.8535835735,0.16710350109668815,1,0.1457238282929461,0
34.428,48.17,48.17,81.13,370.9,43.9,588.0,48.16,199.8,0.0,399.0,49.9,939.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.842297639447036,0.0,52.11934350049956,93.5,41.0465,135.69971195764995,439.2621972139052,55.6,794418.8535835735,0.20573200924171242,1,0.14589086130895523,0
34.739,48.17,48.16,82.41,371.1,42.9,593.0,48.17,199.8,0.0,400.0,49.9,939.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8098895519260422,0.0207641196013414,52.97018574690485,93.5,40.11149999999999,132.63613735465114,429.2562246122217,55.6,794418.8535835735,0.18336523519447845,1,0.14586849678194255,0
35.052,48.17,48.17,85.18,371.2,45.0,587.0,48.17,199.8,0.0,399.0,50.0,939.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8216867485972011,0.0,54.76539578717173,93.5,42.075,139.0999325306207,450.268767075757,55.6,794418.8535835735,0.20765201051696663,1,0.14762990130344913,0
35.365,48.17,48.18,80.42,371.1,45.7,589.0,48.16,199.8,0.0,398.0,50.0,939.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.8,0.8840982880153346,0.0207555002075518,51.69108527807413,93.5,42.7295,141.2343892694064,457.2729478969356,55.6,794418.8535835735,0.14835097661168517,1,0.1470486819690168,0
35.681,48.17,48.18,82.63,371.1,40.8,590.0,48.16,199.8,0.0,399.0,50.0,939.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.8,0.7681938546925945,0.0207555002075518,53.11159383893639,93.5,38.148,126.09109589041095,408.2436821486865,55.6,794418.8535835735,0.09935151546436194,1,0.14477885652313846,0
